unix_time,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,gyr_x,gyr_y,gyr_z,rot_x,rot_y,rot_z,mag_x,mag_y,mag_z,lat,lng,bearing,speed,alt,err_lat,err_lng,pressure,station,run,walk,auto,cycling,unknown,
9080525125660,,,,,,,,,,103.5777,-59.599617,-5.657951,,,,,,,,,,,,,,,,,,
9080525827564,-0.21466064,7.7550354,5.3571625,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080544962086,,,,-0.31601596,0.03538418,-0.24120331,,,,,,,,,,,,,,,,,,,,,,,,
9080525827564,,,,,,,,,,,,,-10.173035,-1.5945435,1.197815,,,,,,,,,,,,,,,
9080525827564,,,,,,,0.09458923,-0.5950928,-0.03694153,,,,,,,,,,,,,,,,,,,,,
9080544962086,,,,,,,,,,104.39288,-59.771156,-5.3476024,,,,,,,,,,,,,,,,,,
9080545969166,-1.2155609,8.432159,4.633499,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080564798511,,,,-0.21199274,0.13877106,-0.48175192,,,,,,,,,,,,,,,,,,,,,,,,
9080564798511,,,,,,,,,,105.54556,-60.04631,-4.8672953,,,,,,,,,,,,,,,,,,
9080545969166,,,,,,,,,,,,,-9.376526,-2.9434204,1.399231,,,,,,,,,,,,,,,
9080545969166,,,,,,,0.29219055,-0.9844513,-0.1402893,,,,,,,,,,,,,,,,,,,,,
9080552683033,,,,,,,,,,,,,,,,,,,,,,,1024.8467,,,,,,,
9080566110767,-0.9577484,8.568878,4.381729,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080566110767,,,,,,,0.23815918,-1.2393494,-0.08985901,,,,,,,,,,,,,,,,,,,,,
9080584634937,,,,0.8932442,0.30552292,-0.27735853,,,,,,,,,,,,,,,,,,,,,,,,
9080584634937,,,,,,,,,,106.86618,-60.180218,-4.113411,,,,,,,,,,,,,,,,,,
9080566110767,,,,,,,,,,,,,-9.533691,-0.8666992,2.1759033,,,,,,,,,,,,,,,
9080586252369,0.19119263,8.7452545,4.6252594,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080604501881,,,,0.7416559,0.31307507,0.49501896,,,,,,,,,,,,,,,,,,,,,,,,
9080586252369,,,,,,,0.05909729,-1.3360748,-0.11729431,,,,,,,,,,,,,,,,,,,,,
9080586252369,,,,,,,,,,,,,-9.507751,-0.89416504,2.2033691,,,,,,,,,,,,,,,
9080604501881,,,,,,,,,,108.30701,-60.00965,-3.3992221,,,,,,,,,,,,,,,,,,
9080586252369,,,,,,,,,,,,,,,,,,,,,,,1024.8467,,,,,,,
9080606393970,0.11532593,8.698837,5.3898926,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080606393970,,,,,,,-0.15104675,-1.328537,-0.21984863,,,,,,,,,,,,,,,,,,,,,
9080606393970,,,,,,,,,,,,,-9.169006,-1.2359619,2.6306152,,,,,,,,,,,,,,,
9080624338306,,,,0.170762,-0.2376051,0.6785579,,,,,,,,,,,,,,,,,,,,,,,,
9080624338306,,,,,,,,,,109.465,-59.614525,-2.9669306,,,,,,,,,,,,,,,,,,
9080619821705,,,,,,,,,,,,,,,,,,,,,,,1024.8467,,,,,,,
9080626535572,-0.18733215,8.146317,5.4229126,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080626535572,,,,,,,-0.28796387,-0.68930054,-0.17085266,,,,,,,,,,,,,,,,,,,,,
9080644174732,,,,1.4382784,-0.45693874,-1.0639648,,,,,,,,,,,,,,,,,,,,,,,,
9080626535572,,,,,,,,,,,,,-8.865356,-1.5396118,3.817749,,,,,,,,,,,,,,,
9080644174732,,,,,,,,,,110.090576,-59.287018,-2.6021686,,,,,,,,,,,,,,,,,,
9080646677174,0.9577637,7.945282,4.0782013,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080646677174,,,,,,,,,,,,,-8.950806,-1.5396118,3.7353516,,,,,,,,,,,,,,,
9080646677174,,,,,,,-0.42538452,-0.510437,-0.14416504,,,,,,,,,,,,,,,,,,,,,
