unix_time,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,gyr_x,gyr_y,gyr_z,rot_x,rot_y,rot_z,mag_x,mag_y,mag_z,lat,lng,bearing,speed,alt,err_lat,err_lng,pressure,station,run,walk,auto,cycling,unknown,
9293806174081,-2.5992126,5.351776,7.4122467,,,,,,,,,,,,,,,,,,,,,,,,,,,
9293806174081,,,,,,,,,,,,,1.8218994,15.948486,-7.6675415,,,,,,,,,,,,,,,
9293806174081,,,,,,,0.09202576,-0.1578064,-0.03593445,,,,,,,,,,,,,,,,,,,,,
9293820120615,,,,-0.33615255,-1.2615767,0.9645786,,,,,,,,,,,,,,,,,,,,,,,,
9293820120615,,,,,,,,,,343.18237,-45.741528,-14.804448,,,,,,,,,,,,,,,,,,
9293819601816,,,,,,,,,,,,,,,,,,,,,,,1024.6268,,,,,,,
9293826315683,-2.7323914,5.326782,7.323227,,,,,,,,,,,,,,,,,,,,,,,,,,,
9293826315683,,,,,,,0.066848755,-0.085006714,-0.033187866,,,,,,,,,,,,,,,,,,,,,
9293826315683,,,,,,,,,,,,,2.0812988,16.000366,-7.9223633,,,,,,,,,,,,,,,
9293839987558,,,,-0.26960278,-1.1236405,0.87700987,,,,,,,,,,,,,,,,,,,,,,,,
9293839987558,,,,,,,,,,343.38654,-45.628464,-14.807213,,,,,,,,,,,,,,,,,,
9293846457285,-2.661728,5.460022,7.2041473,,,,,,,,,,,,,,,,,,,,,,,,,,,
9293846457285,,,,,,,,,,,,,2.6565552,16.33606,-8.27179,,,,,,,,,,,,,,,
9293859854501,,,,-0.19510794,-0.96285677,0.66259956,,,,,,,,,,,,,,,,,,,,,,,,
9293846457285,,,,,,,0.039733887,-0.047058105,-0.016937256,,,,,,,,,,,,,,,,,,,,,
9293853171152,,,,,,,,,,,,,,,,,,,,,,,1024.6268,,,,,,,
9293859854501,,,,,,,,,,343.52377,-45.52714,-14.801478,,,,,,,,,,,,,,,,,,
9293866598886,-2.573944,5.656662,7.2570953,,,,,,,,,,,,,,,,,,,,,,,,,,,
9293866598886,,,,,,,,,,,,,2.6565552,16.789246,-7.8308105,,,,,,,,,,,,,,,
9293866598886,,,,,,,-7.6293945E-5,-0.08576965,0.022064209,,,,,,,,,,,,,,,,,,,,,
9293879690927,,,,-0.10211992,-0.66552305,1.1973639,,,,,,,,,,,,,,,,,,,,,,,,
9293879690927,,,,,,,,,,343.66055,-45.35522,-14.702324,,,,,,,,,,,,,,,,,,
9293886740488,,,,,,,,,,,,,,,,,,,,,,,1024.6268,,,,,,,
9293886740488,-2.5927734,5.9541473,7.8592834,,,,,,,,,,,,,,,,,,,,,,,,,,,
9293886740488,,,,,,,-0.049743652,-0.14593506,0.05595398,,,,,,,,,,,,,,,,,,,,,
9293886740488,,,,,,,,,,,,,2.4780273,16.72821,-8.004761,,,,,,,,,,,,,,,
9293899557870,,,,-0.3751545,-0.3486247,1.8045306,,,,,,,,,,,,,,,,,,,,,,,,
9293899557870,,,,,,,,,,343.82275,-45.11192,-14.543251,,,,,,,,,,,,,,,,,,
9293906882089,-2.8021393,6.1988373,8.476944,,,,,,,,,,,,,,,,,,,,,,,,,,,
9293906882089,,,,,,,,,,,,,1.600647,16.682434,-8.625793,,,,,,,,,,,,,,,
9293906882089,,,,,,,-0.04537964,-0.1796875,0.06668091,,,,,,,,,,,,,,,,,,,,,
9293919394296,,,,-0.5241637,-0.21668434,2.2853117,,,,,,,,,,,,,,,,,,,,,,,,
9293919394296,,,,,,,,,,344.03,-44.855453,-14.360001,,,,,,,,,,,,,,,,,,
9293927023691,-2.8095093,6.280243,8.888245,,,,,,,,,,,,,,,,,,,,,,,,,,,
9293927023691,,,,,,,,,,,,,0.6530762,16.789246,-9.144592,,,,,,,,,,,,,,,
9293927023691,,,,,,,0.017608643,-0.17518616,0.058746338,,,,,,,,,,,,,,,,,,,,,
9293939261240,,,,-0.35990357,-0.21487331,2.4357185,,,,,,,,,,,,,,,,,,,,,,,,
9293939261240,,,,,,,,,,344.315,-44.672604,-14.170987,,,,,,,,,,,,,,,,,,
9293920309824,,,,,,,,,,,,,,,,,,,,,,,1024.6268,,,,,,,
9293947165292,-2.500183,6.220581,8.795074,,,,,,,,,,,,,,,,,,,,,,,,,,,
9293947165292,,,,,,,0.16491699,-0.15261841,0.05429077,,,,,,,,,,,,,,,,,,,,,
9293959097665,,,,0.09745979,-0.39231157,1.8863454,,,,,,,,,,,,,,,,,,,,,,,,
9293947165292,,,,,,,,,,,,,1.3168335,17.056274,-8.61969,,,,,,,,,,,,,,,
9293959097665,,,,,,,,,,344.57202,-44.70207,-13.97134,,,,,,,,,,,,,,,,,,
9293967306894,-2.1323395,6.011978,7.9063416,,,,,,,,,,,,,,,,,,,,,,,,,,,
9293967306894,,,,,,,,,,,,,1.8386841,16.836548,-8.305359,,,,,,,,,,,,,,,
9293967306894,,,,,,,0.28700256,-0.06506348,0.043273926,,,,,,,,,,,,,,,,,,,,,
9293953879160,,,,,,,,,,,,,,,,,,,,,,,1024.6252,,,,,,,
9293978964609,,,,0.26485348,-0.6963887,0.54145193,,,,,,,,,,,,,,,,,,,,,,,,
9293978964609,,,,,,,,,,344.65634,-44.93884,-13.877145,,,,,,,,,,,,,,,,,,
