unix_time,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,gyr_x,gyr_y,gyr_z,rot_x,rot_y,rot_z,mag_x,mag_y,mag_z,lat,lng,bearing,speed,alt,err_lat,err_lng,pressure,station,run,walk,auto,cycling,unknown,
11816062179525,,,,,,,0.022354126,0.04963684,-0.13635254,,,,,,,,,,,,,,,,,,,,,
11816064804036,,,,-0.89431405,-0.21701527,1.3967505,,,,,,,,,,,,,,,,,,,,,,,,
11816064804036,,,,,,,,,,22.748535,-36.71228,-15.103991,,,,,,,,,,,,,,,,,,
11816062179525,,,,,,,,,,,,,-13.374329,26.542664,-20.300293,,,,,,,,,,,,,,,
11816068893392,,,,,,,,,,,,,,,,,,,,,,,1023.93726,,,,,,,
11816082321126,-2.3138733,5.3585205,7.9177856,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816082321126,,,,,,,0.3321228,-0.62176514,-0.19146729,,,,,,,,,,,,,,,,,,,,,
11816084579427,,,,0.2634642,-0.14232254,0.43428135,,,,,,,,,,,,,,,,,,,,,,,,
11816084579427,,,,,,,,,,23.152985,-36.773243,-14.847314,,,,,,,,,,,,,,,,,,
11816082321126,,,,,,,,,,,,,-12.208557,28.14331,-19.985962,,,,,,,,,,,,,,,
11816102462728,-1.6845703,5.6692047,8.729721,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816105148275,,,,0.6934655,0.13746214,1.4541001,,,,,,,,,,,,,,,,,,,,,,,,
11816102462728,,,,,,,0.58984375,-1.1453857,-0.33576965,,,,,,,,,,,,,,,,,,,,,
11816105148275,,,,,,,,,,24.101624,-36.950787,-13.947571,,,,,,,,,,,,,,,,,,
11816102462728,,,,,,,,,,,,,-12.516785,27.641296,-19.487,,,,,,,,,,,,,,,
11816122604329,-2.4536743,5.8210144,8.526016,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816122604329,,,,,,,0.80233765,-0.7813873,-0.531662,,,,,,,,,,,,,,,,,,,,,
11816124221761,,,,-0.30686617,0.1673317,1.0801411,,,,,,,,,,,,,,,,,,,,,,,,
11816124221761,,,,,,,,,,25.19046,-37.37574,-13.413074,,,,,,,,,,,,,,,,,,
11816122604329,,,,,,,,,,,,,-13.040161,26.879883,-19.316101,,,,,,,,,,,,,,,
11816102462728,,,,,,,,,,,,,,,,,,,,,,,1023.92725,,,,,,,
11816143997152,,,,-1.0979261,1.6277657,1.317781,,,,,,,,,,,,,,,,,,,,,,,,
11816142745931,-3.2631683,7.349365,8.688309,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816142745931,,,,,,,0.99801636,-0.6884918,-0.5058594,,,,,,,,,,,,,,,,,,,,,
11816143997152,,,,,,,,,,26.148895,-38.266308,-13.251385,,,,,,,,,,,,,,,,,,
11816142745931,,,,,,,,,,,,,-14.187622,27.340698,-19.540405,,,,,,,,,,,,,,,
11816136032064,,,,,,,,,,,,,,,,,,,,,,,1023.92725,,,,,,,
11816162887532,-3.1549377,7.7080994,9.555252,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816164535482,,,,-0.9865992,1.708005,2.2685304,,,,,,,,,,,,,,,,,,,,,,,,
11816164535482,,,,,,,,,,27.242798,-39.287712,-12.764191,,,,,,,,,,,,,,,,,,
11816162887532,,,,,,,1.1751556,-1.1338654,-0.32913208,,,,,,,,,,,,,,,,,,,,,
11816162887532,,,,,,,,,,,,,-13.418579,27.9068,-21.14563,,,,,,,,,,,,,,,
11816183029134,-0.12234497,4.5408173,8.794266,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816183029134,,,,,,,1.0352478,-0.8085022,-0.31706238,,,,,,,,,,,,,,,,,,,,,
11816183608968,,,,1.9689633,-1.6738482,1.4530821,,,,,,,,,,,,,,,,,,,,,,,,
11816183608968,,,,,,,,,,28.258118,-39.892464,-11.827941,,,,,,,,,,,,,,,,,,
11816183029134,,,,,,,,,,,,,-12.87384,28.056335,-21.777344,,,,,,,,,,,,,,,
11816169601400,,,,,,,,,,,,,,,,,,,,,,,1023.92725,,,,,,,
11816203170736,-0.079452515,3.225769,6.613556,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816203170736,,,,,,,0.565506,-0.35858154,-0.23686218,,,,,,,,,,,,,,,,,,,,,
11816203384359,,,,,,,,,,28.918518,-40.342484,-11.3137,,,,,,,,,,,,,,,,,,
11816203384359,,,,1.8158617,-2.921928,-0.63260555,,,,,,,,,,,,,,,,,,,,,,,,
11816203170736,,,,,,,,,,,,,-13.86261,26.315308,-19.8349,,,,,,,,,,,,,,,
11816203170736,,,,,,,,,,,,,,,,,,,,,,,1023.9321,,,,,,,
11816223312337,-0.038513184,3.011856,5.577591,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816223312337,,,,,,,0.26654053,0.018737793,-0.21528625,,,,,,,,,,,,,,,,,,,,,
11816223953206,,,,1.8129226,-3.0947132,-1.5880709,,,,,,,,,,,,,,,,,,,,,,,,
11816223953206,,,,,,,,,,29.24936,-40.536617,-11.151002,,,,,,,,,,,,,,,,,,
11816223312337,,,,,,,,,,,,,-15.600586,24.557495,-21.012878,,,,,,,,,,,,,,,
11816242996175,,,,1.7505465,-2.9374423,-3.0315804,,,,,,,,,,,,,,,,,,,,,,,,
11816242996175,,,,,,,,,,29.258118,-40.804127,-11.425319,,,,,,,,,,,,,,,,,,
11816243453939,,,,,,,,,,,,,-16.046143,24.189758,-21.612549,,,,,,,,,,,,,,,
11816236740071,,,,,,,,,,,,,,,,,,,,,,,1023.93726,,,,,,,
11816262802083,,,,0.8336128,-3.018474,-4.031057,,,,,,,,,,,,,,,,,,,,,,,,
11816243453939,-0.14381409,3.109726,3.9493103,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816243453939,,,,,,,0.31533813,0.5271454,-0.31362915,,,,,,,,,,,,,,,,,,,,,
11816262802083,,,,,,,,,,29.077026,-41.317932,-12.1723795,,,,,,,,,,,,,,,,,,
11816263595540,,,,,,,,,,,,,-17.105103,24.189758,-22.131348,,,,,,,,,,,,,,,
11816270309407,,,,,,,,,,,,,,,,,,,,,,,1023.9297,,,,,,,
11816263595540,-1.344696,3.1262665,2.763855,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816283340413,,,,-4.4970903,0.43494415,-4.910218,,,,,,,,,,,,,,,,,,,,,,,,
11816263595540,,,,,,,0.41955566,0.57333374,-0.33070374,,,,,,,,,,,,,,,,,,,,,
11816283340413,,,,,,,,,,28.458588,-42.34485,-13.739352,,,,,,,,,,,,,,,,,,
11816283737142,,,,,,,,,,,,,-16.305542,23.646545,-23.590088,,,,,,,,,,,,,,,
11816283737142,-6.5925903,6.4608154,1.7942505,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816283737142,,,,,,,0.14875793,0.86073303,0.028396606,,,,,,,,,,,,,,,,,,,,,
11816302383382,,,,0.48830056,-0.9566641,-1.9442935,,,,,,,,,,,,,,,,,,,,,,,,
11816302383382,,,,,,,,,,27.708862,-42.56836,-14.238923,,,,,,,,,,,,,,,,,,
11816303878743,,,,,,,,,,,,,-16.046143,23.516846,-23.908997,,,,,,,,,,,,,,,
11816303878743,,,,,,,,,,,,,,,,,,,,,,,1023.92725,,,,,,,
11816303878743,-1.8091736,5.133835,4.712433,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816303878743,,,,,,,-0.24331665,0.5965729,0.2537384,,,,,,,,,,,,,,,,,,,,,
11816322189290,,,,0.06796551,-0.15578938,-0.7718024,,,,,,,,,,,,,,,,,,,,,,,,
11816322189290,,,,,,,,,,27.035248,-42.37806,-14.485816,,,,,,,,,,,,,,,,,,
11816324020345,,,,,,,,,,,,,-15.907288,21.38977,-22.94159,,,,,,,,,,,,,,,
11816324020345,-2.2655792,5.7973175,6.0118866,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816324020345,,,,,,,-0.48591614,0.3425598,0.2372284,,,,,,,,,,,,,,,,,,,,,
11816342727620,,,,-0.3392291,-0.54537773,1.5450144,,,,,,,,,,,,,,,,,,,,,,,,
11816342727620,,,,,,,,,,26.71347,-41.669052,-14.43706,,,,,,,,,,,,,,,,,,
11816344161946,,,,,,,,,,,,,-15.879822,20.123291,-22.477722,,,,,,,,,,,,,,,
11816344161946,-2.6047668,5.3966217,8.327621,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816344161946,,,,,,,-0.4631195,-0.107055664,0.2780304,,,,,,,,,,,,,,,,,,,,,
11816361770589,,,,-0.015369654,-0.30742598,3.0723882,,,,,,,,,,,,,,,,,,,,,,,,
11816361770589,,,,,,,,,,26.701141,-41.033817,-13.936235,,,,,,,,,,,,,,,,,,
11816364303548,,,,,,,,,,,,,-15.879822,19.984436,-22.433472,,,,,,,,,,,,,,,
11816337448079,,,,,,,,,,,,,,,,,,,,,,,1023.92725,,,,,,,
11816364303548,-2.2157745,5.610031,9.719116,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816364303548,,,,,,,-0.06414795,-0.40351868,0.37393188,,,,,,,,,,,,,,,,,,,,,
11816381576497,,,,0.0999372,-0.1542697,2.0178947,,,,,,,,,,,,,,,,,,,,,,,,
11816381576497,,,,,,,,,,26.759277,-40.87335,-13.230562,,,,,,,,,,,,,,,,,,
11816384445150,,,,,,,,,,,,,-14.683533,21.488953,-22.138977,,,,,,,,,,,,,,,
11816371017415,,,,,,,,,,,,,,,,,,,,,,,1023.92725,,,,,,,
11816384445150,-1.9822388,5.681366,8.830429,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816402114827,,,,0.2986281,-0.7367029,1.8312917,,,,,,,,,,,,,,,,,,,,,,,,
11816384445150,,,,,,,0.17565918,-0.44056702,0.37615967,,,,,,,,,,,,,,,,,,,,,
11816402114827,,,,,,,,,,26.776337,-40.83202,-12.534637,,,,,,,,,,,,,,,,,,
11816404586751,,,,,,,,,,,,,-15.763855,18.90564,-20.307922,,,,,,,,,,,,,,,
11816404586751,-1.4438629,5.502304,8.345764,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816421157796,,,,2.3397498,1.5324125,-0.877779,,,,,,,,,,,,,,,,,,,,,,,,
11816404586751,,,,,,,0.1534729,-0.26734924,0.31114197,,,,,,,,,,,,,,,,,,,,,
11816421157796,,,,,,,,,,26.675598,-41.2393,-11.9910345,,,,,,,,,,,,,,,,,,
11816424728353,,,,,,,,,,,,,-15.879822,18.640137,-20.135498,,,,,,,,,,,,,,,
11816404586751,,,,,,,,,,,,,,,,,,,,,,,1023.92725,,,,,,,
11816424728353,-0.057632446,7.1487885,5.644928,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816424728353,,,,,,,0.032226563,0.2056427,0.02192688,,,,,,,,,,,,,,,,,,,,,
11816440963704,,,,-0.18691528,-0.5437021,-2.579214,,,,,,,,,,,,,,,,,,,,,,,,
11816440963704,,,,,,,,,,26.538483,-41.336224,-12.407852,,,,,,,,,,,,,,,,,,
11816444869954,,,,,,,,,,,,,-14.77356,19.754028,-19.979858,,,,,,,,,,,,,,,
11816438156087,,,,,,,,,,,,,,,,,,,,,,,1023.92725,,,,,,,
11816444869954,-2.115982,5.488968,4.533081,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816444869954,,,,,,,-0.36895752,0.43849182,-0.27062988,,,,,,,,,,,,,,,,,,,,,
11816461532552,,,,0.20902395,-0.119119644,-0.8747988,,,,,,,,,,,,,,,,,,,,,,,,
11816461532552,,,,,,,,,,26.402405,-40.84534,-12.979747,,,,,,,,,,,,,,,,,,
11816465011556,,,,,,,,,,,,,-16.966248,18.19458,-18.389893,,,,,,,,,,,,,,,
11816465011556,-1.7261505,5.8201294,6.031311,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816465011556,,,,,,,-0.71632385,0.39004517,-0.1719513,,,,,,,,,,,,,,,,,,,,,
11816480575521,,,,1.0069108,0.2709527,-0.3989277,,,,,,,,,,,,,,,,,,,,,,,,
11816480575521,,,,,,,,,,26.380371,-40.116932,-13.220789,,,,,,,,,,,,,,,,,,
11816485153157,,,,,,,,,,,,,-17.048645,18.13507,-18.33191,,,,,,,,,,,,,,,
11816471725423,,,,,,,,,,,,,,,,,,,,,,,1023.92725,,,,,,,
11816485153157,-1.1679535,5.9906616,7.1658173,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816485153157,,,,,,,-0.7657318,0.06945801,-0.15435791,,,,,,,,,,,,,,,,,,,,,
11816500381429,,,,0.7302487,0.082035065,2.4716372,,,,,,,,,,,,,,,,,,,,,,,,
11816500381429,,,,,,,,,,26.682922,-39.03306,-13.181653,,,,,,,,,,,,,,,,,,
11816505294759,,,,,,,,,,,,,-13.882446,20.98999,-18.167114,,,,,,,,,,,,,,,
11816505294759,,,,,,,,,,,,,,,,,,,,,,,1023.92725,,,,,,,
11816505294759,-1.8017731,5.327957,9.489365,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816520919759,,,,-1.0011802,-1.6058302,2.3999815,,,,,,,,,,,,,,,,,,,,,,,,
11816520919759,,,,,,,,,,27.254059,-37.926712,-13.295578,,,,,,,,,,,,,,,,,,
11816505294759,,,,,,,-0.637619,-0.23783875,-0.288208,,,,,,,,,,,,,,,,,,,,,
11816525436361,-3.4599,3.8052063,9.664581,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816539962728,,,,-2.323911,-2.1161556,2.8823376,,,,,,,,,,,,,,,,,,,,,,,,
11816525436361,,,,,,,-0.33351135,-0.2768097,-0.38693237,,,,,,,,,,,,,,,,,,,,,
11816539962728,,,,,,,,,,27.818542,-37.09439,-13.5137205,,,,,,,,,,,,,,,,,,
11816525436361,,,,,,,,,,,,,-15.3793335,22.17102,-15.705872,,,,,,,,,,,,,,,
11816538864095,,,,,,,,,,,,,,,,,,,,,,,1023.9431,,,,,,,
11816545577962,-4.216934,3.5637817,9.557846,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816559768636,,,,-1.3535705,-1.3213329,0.9151001,,,,,,,,,,,,,,,,,,,,,,,,
11816559768636,,,,,,,,,,28.09784,-36.832535,-13.320832,,,,,,,,,,,,,,,,,,
11816545577962,,,,,,,-0.08604431,-0.32131958,-0.06803894,,,,,,,,,,,,,,,,,,,,,
11816545577962,,,,,,,,,,,,,-15.391541,22.273254,-15.716553,,,,,,,,,,,,,,,
11816572433431,,,,,,,,,,,,,,,,,,,,,,,1023.9472,,,,,,,
11816565719564,-2.9421234,4.612564,9.04274,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816565719564,,,,,,,0.18553162,-0.5684509,0.37150574,,,,,,,,,,,,,,,,,,,,,
11816580337484,,,,0.4207921,0.34143782,3.8469763,,,,,,,,,,,,,,,,,,,,,,,,
11816580337484,,,,,,,,,,28.15915,-36.844624,-12.259298,,,,,,,,,,,,,,,,,,
11816565719564,,,,,,,,,,,,,-15.789795,25.205994,-16.091919,,,,,,,,,,,,,,,
11816585861165,-1.0737152,6.332779,10.792038,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816585861165,,,,,,,0.33470154,-0.8030243,0.7033844,,,,,,,,,,,,,,,,,,,,,
11816599380452,,,,1.9133053,1.9408526,2.478582,,,,,,,,,,,,,,,,,,,,,,,,
11816599380452,,,,,,,,,,28.057068,-37.28899,-10.835418,,,,,,,,,,,,,,,,,,
11816585861165,,,,,,,,,,,,,-17.214966,25.36621,-17.182922,,,,,,,,,,,,,,,
11816606002767,0.2928009,7.578232,9.476517,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816619155843,,,,2.160018,1.9012389,1.3883624,,,,,,,,,,,,,,,,,,,,,,,,
11816606002767,,,,,,,0.47390747,-0.67362976,0.6929779,,,,,,,,,,,,,,,,,,,,,
11816619155843,,,,,,,,,,27.910248,-37.927853,-9.531767,,,,,,,,,,,,,,,,,,
11816606002767,,,,,,,,,,,,,-17.173767,25.408936,-17.196655,,,,,,,,,,,,,,,
11816606002767,,,,,,,,,,,,,,,,,,,,,,,1023.9472,,,,,,,
11816626144368,0.63002014,7.479141,8.650391,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816639724691,,,,2.1030893,1.346272,1.1160235,,,,,,,,,,,,,,,,,,,,,,,,
11816626144368,,,,,,,0.39956665,-0.47131348,0.54086304,,,,,,,,,,,,,,,,,,,,,
11816639724691,,,,,,,,,,27.722046,-38.429317,-8.503777,,,,,,,,,,,,,,,,,,
11816626144368,,,,,,,,,,,,,-16.801453,25.923157,-17.228699,,,,,,,,,,,,,,,
11816646285970,0.7925873,7.2324066,8.633133,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816658767659,,,,2.249969,1.4480815,1.5960808,,,,,,,,,,,,,,,,,,,,,,,,
11816646285970,,,,,,,0.20144653,-0.21827698,0.4972992,,,,,,,,,,,,,,,,,,,,,
11816658767659,,,,,,,,,,27.43509,-38.678673,-7.747259,,,,,,,,,,,,,,,,,,
11816646285970,,,,,,,,,,,,,-17.549133,26.374817,-16.19873,,,,,,,,,,,,,,,
11816639572103,,,,,,,,,,,,,,,,,,,,,,,1023.9472,,,,,,,
11816666427571,1.0411072,7.3078003,8.997604,,,,,,,,,,,,,,,,,,,,,,,,,,,
11816666427571,,,,,,,0.09855652,-0.021194458,0.48033142,,,,,,,,,,,,,,,,,,,,,
11816678543050,,,,2.3443294,1.31597,1.6862822,,,,,,,,,,,,,,,,,,,,,,,,
11816678543050,,,,,,,,,,27.027405,-38.84517,-7.140485,,,,,,,,,,,,,,,,,,
