unix_time,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,gyr_x,gyr_y,gyr_z,rot_x,rot_y,rot_z,mag_x,mag_y,mag_z,lat,lng,bearing,speed,alt,err_lat,err_lng,pressure,station,run,walk,auto,cycling,unknown,
12307480390013,,,,,,,,,,17.593689,-40.795143,-7.9053,,,,,,,,,,,,,,,,,,
12307488904417,-1.2052155,6.26062,7.4394684,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307488904417,,,,,,,,,,,,,-9.65271,26.539612,-16.461182,,,,,,,,,,,,,,,
12307488904417,,,,,,,-0.07041931,0.04977417,0.005050659,,,,,,,,,,,,,,,,,,,,,
12307500134886,,,,0.05865252,-0.06499052,0.26478577,,,,,,,,,,,,,,,,,,,,,,,,
12307500134886,,,,,,,,,,17.540833,-40.672115,-7.9182076,,,,,,,,,,,,,,,,,,
12307509046019,,,,,,,,,,,,,,,,,,,,,,,1024.2671,,,,,,,
12307509046019,-1.2515869,6.2000427,7.4253693,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307509046019,,,,,,,0.013824463,-0.0496521,-0.0015563965,,,,,,,,,,,,,,,,,,,,,
12307509046019,,,,,,,,,,,,,-9.585571,26.089478,-17.460632,,,,,,,,,,,,,,,
12307520642698,,,,0.08997822,0.019597054,0.065470695,,,,,,,,,,,,,,,,,,,,,,,,
12307520642698,,,,,,,,,,17.55606,-40.681152,-7.8475013,,,,,,,,,,,,,,,,,,
12307529187620,-1.1706696,6.2348785,7.1285706,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307529187620,,,,,,,,,,,,,-9.867859,26.374817,-17.182922,,,,,,,,,,,,,,,
12307529187620,,,,,,,0.06364441,-0.10714722,0.0027923584,,,,,,,,,,,,,,,,,,,,,
12307539655150,,,,0.193344,-0.021884918,-0.3287239,,,,,,,,,,,,,,,,,,,,,,,,
12307539655150,,,,,,,,,,17.617462,-40.787136,-7.719764,,,,,,,,,,,,,,,,,,
12307549329222,-1.1396942,6.23053,6.9974823,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307549329222,,,,,,,,,,,,,-10.276794,25.96283,-16.619873,,,,,,,,,,,,,,,
12307549329222,,,,,,,0.04727173,-0.11274719,0.0021972656,,,,,,,,,,,,,,,,,,,,,
12307559400023,,,,0.09496701,-3.671646E-5,-0.12596989,,,,,,,,,,,,,,,,,,,,,,,,
12307559400023,,,,,,,,,,17.684937,-40.847294,-7.6039853,,,,,,,,,,,,,,,,,,
12307542615355,,,,,,,,,,,,,,,,,,,,,,,1024.2671,,,,,,,
12307569470823,-1.1248169,6.210022,7.1473083,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307569470823,,,,,,,-0.0047454834,-0.05859375,0.0048217773,,,,,,,,,,,,,,,,,,,,,
12307569470823,,,,,,,,,,,,,-10.456848,25.78125,-16.436768,,,,,,,,,,,,,,,
12307579907835,,,,0.19082427,-0.06837368,-0.024889946,,,,,,,,,,,,,,,,,,,,,,,,
12307579907835,,,,,,,,,,17.749664,-40.82833,-7.5103326,,,,,,,,,,,,,,,,,,
12307589612425,-1.1274109,6.1712494,7.356125,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307589612425,,,,,,,,,,,,,-10.202026,26.039124,-16.854858,,,,,,,,,,,,,,,
12307589612425,,,,,,,-0.022125244,-0.018371582,-9.1552734E-5,,,,,,,,,,,,,,,,,,,,,
12307576184691,,,,,,,,,,,,,,,,,,,,,,,1024.2671,,,,,,,
12307598920286,,,,0.06926179,-0.067747116,0.26979923,,,,,,,,,,,,,,,,,,,,,,,,
12307598920286,,,,,,,,,,17.763458,-40.755344,-7.476752,,,,,,,,,,,,,,,,,,
12307609754027,-1.17276,6.221161,7.4163513,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307609754027,,,,,,,,,,,,,-9.835815,26.222229,-16.674805,,,,,,,,,,,,,,,
12307609754027,,,,,,,0.0066070557,-0.030334473,-0.0074157715,,,,,,,,,,,,,,,,,,,,,
12307618665159,,,,0.08452952,0.026111126,0.10187626,,,,,,,,,,,,,,,,,,,,,,,,
12307618665159,,,,,,,,,,17.788544,-40.747112,-7.437629,,,,,,,,,,,,,,,,,,
12307609754027,,,,,,,,,,,,,,,,,,,,,,,1024.2671,,,,,,,
12307629895628,-1.1696167,6.2133026,7.344818,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307639172972,,,,0.064916015,-0.06952143,0.10650349,,,,,,,,,,,,,,,,,,,,,,,,
12307629895628,,,,,,,0.036895752,-0.041900635,-0.0056610107,,,,,,,,,,,,,,,,,,,,,
12307629895628,,,,,,,,,,,,,-9.899902,26.374817,-16.705322,,,,,,,,,,,,,,,
12307639172972,,,,,,,,,,17.804626,-40.759293,-7.3906927,,,,,,,,,,,,,,,,,,
12307650037230,-1.1668396,6.1930695,7.298004,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307650037230,,,,,,,,,,,,,-10.202026,26.374817,-16.854858,,,,,,,,,,,,,,,
